Labels,AD4,
1015.625000,2.28000000E+2,
1017.578100,2.21000000E+2,
1019.531300,1.99000000E+2,
1021.484400,2.40000000E+2,
1023.437500,2.07000000E+2,
1025.390600,2.10000000E+2,
1027.343800,2.23000000E+2,
1029.296900,2.21000000E+2,
1031.25000,1.86000000E+2,
1033.203100,2.39000000E+2,
1035.156300,2.18000000E+2,
1037.109400,2.23000000E+2,
1039.062500,2.21000000E+2,
1041.015600,2.27000000E+2,
1042.968800,2.09000000E+2,
1044.921900,1.99000000E+2,
1046.875000,2.08000000E+2,
1048.828100,2.07000000E+2,
1050.781300,2.53000000E+2,
1052.734400,2.20000000E+2,
1054.687500,2.05000000E+2,
1056.640600,2.17000000E+2,
1058.593800,2.18000000E+2,
1060.546900,1.96000000E+2,
1062.5000,2.17000000E+2,
1064.453100,1.92000000E+2,
1066.406300,2.25000000E+2,
1068.359400,2.28000000E+2,
1070.312500,1.95000000E+2,
1072.265600,2.02000000E+2,
1074.218800,2.07000000E+2,
1076.171900,2.06000000E+2,
1078.125000,2.13000000E+2,
1080.078100,2.08000000E+2,
1082.031300,2.21000000E+2,
1083.984400,1.88000000E+2,
1085.937500,2.37000000E+2,
1087.890600,2.24000000E+2,
1089.843800,2.06000000E+2,
1091.796900,1.94000000E+2,
1093.75000,1.96000000E+2,
1095.703100,2.05000000E+2,
1097.656300,2.10000000E+2,
1099.609400,2.17000000E+2,
1101.562500,2.05000000E+2,
1103.515600,1.88000000E+2,
1105.468800,2.06000000E+2,
1107.421900,2.05000000E+2,
1109.375000,1.98000000E+2,
1111.328100,2.19000000E+2,
1113.281300,2.12000000E+2,
1115.234400,1.97000000E+2,
1117.187500,1.92000000E+2,
1119.140600,2.39000000E+2,
1121.093800,2.16000000E+2,
1123.046900,1.95000000E+2,
1125.000,1.84000000E+2,
1126.953100,2.04000000E+2,
1128.906300,1.83000000E+2,
1130.859400,2.14000000E+2,
1132.812500,2.12000000E+2,
1134.765600,2.36000000E+2,
1136.718800,2.07000000E+2,
1138.671900,2.08000000E+2,
1140.625000,1.86000000E+2,
1142.578100,2.07000000E+2,
1144.531300,1.99000000E+2,
1146.484400,1.89000000E+2,
1148.437500,1.67000000E+2,
1150.390600,2.07000000E+2,
1152.343800,2.07000000E+2,
1154.296900,1.94000000E+2,
1156.25000,1.97000000E+2,
1158.203100,2.27000000E+2,
1160.156300,2.34000000E+2,
1162.109400,2.30000000E+2,
1164.062500,2.17000000E+2,
1166.015600,1.87000000E+2,
1167.968800,1.82000000E+2,
1169.921900,2.10000000E+2,
1171.875000,1.92000000E+2,
1173.828100,1.86000000E+2,
1175.781300,2.05000000E+2,
1177.734400,2.18000000E+2,
1179.687500,2.01000000E+2,
1181.640600,2.06000000E+2,
1183.593800,1.99000000E+2,
1185.546900,1.86000000E+2,
1187.5000,1.89000000E+2,
1189.453100,2.12000000E+2,
1191.406300,2.13000000E+2,
1193.359400,1.84000000E+2,
1195.312500,2.04000000E+2,
1197.265600,2.29000000E+2,
1199.218800,1.89000000E+2,
1201.171900,1.95000000E+2,
1203.125000,1.58000000E+2,
1205.078100,1.95000000E+2,
1207.031300,2.13000000E+2,
1208.984400,2.00000000E+2,
1210.937500,1.94000000E+2,
1212.890600,1.87000000E+2,
1214.843800,1.86000000E+2,
1216.796900,2.01000000E+2,
1218.75000,2.04000000E+2,
1220.703100,2.28000000E+2,
1222.656300,1.83000000E+2,
1224.609400,1.95000000E+2,
1226.562500,1.77000000E+2,
1228.515600,1.84000000E+2,
1230.468800,2.08000000E+2,
1232.421900,2.11000000E+2,
1234.375000,1.92000000E+2,
1236.328100,1.96000000E+2,
1238.281300,2.09000000E+2,
1240.234400,2.02000000E+2,
1242.187500,2.08000000E+2,
1244.140600,2.30000000E+2,
1246.093800,2.16000000E+2,
1248.046900,1.88000000E+2,
1250.00,2.07000000E+2,
1251.953100,1.91000000E+2,
1253.906300,2.11000000E+2,
1255.859400,1.90000000E+2,
1257.812500,2.23000000E+2,
1259.765600,1.91000000E+2,
1261.718800,2.04000000E+2,
1263.671900,1.74000000E+2,
1265.625000,1.73000000E+2,
1267.578100,1.99000000E+2,
1269.531300,1.98000000E+2,
1271.484400,1.80000000E+2,
1273.437500,2.02000000E+2,
1275.390600,1.98000000E+2,
1277.343800,1.96000000E+2,
1279.296900,1.83000000E+2,
1281.25000,1.92000000E+2,
1283.203100,1.98000000E+2,
1285.156300,1.97000000E+2,
1287.109400,1.97000000E+2,
1289.062500,2.02000000E+2,
1291.015600,1.97000000E+2,
1292.968800,1.97000000E+2,
1294.921900,1.76000000E+2,
1296.875000,2.10000000E+2,
1298.828100,2.15000000E+2,
1300.781300,1.82000000E+2,
1302.734400,1.76000000E+2,
1304.687500,1.78000000E+2,
1306.640600,2.11000000E+2,
1308.593800,1.93000000E+2,
1310.546900,1.81000000E+2,
1312.5000,2.07000000E+2,
1314.453100,2.04000000E+2,
1316.406300,2.14000000E+2,
1318.359400,1.77000000E+2,
1320.312500,1.97000000E+2,
1322.265600,1.83000000E+2,
1324.218800,2.18000000E+2,
1326.171900,1.90000000E+2,
1328.125000,1.84000000E+2,
1330.078100,2.12000000E+2,
1332.031300,1.87000000E+2,
1333.984400,2.06000000E+2,
1335.937500,1.83000000E+2,
1337.890600,1.95000000E+2,
1339.843800,1.81000000E+2,
1341.796900,2.01000000E+2,
1343.75000,1.88000000E+2,
1345.703100,1.70000000E+2,
1347.656300,1.89000000E+2,
1349.609400,2.01000000E+2,
1351.562500,1.94000000E+2,
1353.515600,2.24000000E+2,
1355.468800,2.00000000E+2,
1357.421900,2.07000000E+2,
1359.375000,1.77000000E+2,
1361.328100,1.92000000E+2,
1363.281300,1.84000000E+2,
1365.234400,1.91000000E+2,
1367.187500,1.73000000E+2,
1369.140600,2.02000000E+2,
1371.093800,1.83000000E+2,
1373.046900,2.08000000E+2,
1375.000,1.85000000E+2,
1376.953100,1.98000000E+2,
1378.906300,2.01000000E+2,
1380.859400,1.80000000E+2,
1382.812500,1.74000000E+2,
1384.765600,1.82000000E+2,
1386.718800,2.00000000E+2,
1388.671900,1.97000000E+2,
1390.625000,1.97000000E+2,
1392.578100,1.96000000E+2,
1394.531300,1.88000000E+2,
1396.484400,1.93000000E+2,
1398.437500,1.99000000E+2,
1400.390600,1.84000000E+2,
1402.343800,1.75000000E+2,
1404.296900,1.84000000E+2,
1406.25000,2.06000000E+2,
1408.203100,1.77000000E+2,
1410.156300,2.00000000E+2,
1412.109400,1.85000000E+2,
1414.062500,1.86000000E+2,
1416.015600,1.80000000E+2,
1417.968800,1.61000000E+2,
1419.921900,1.61000000E+2,
1421.875000,1.79000000E+2,
1423.828100,1.90000000E+2,
1425.781300,1.88000000E+2,
1427.734400,1.94000000E+2,
1429.687500,1.81000000E+2,
1431.640600,1.94000000E+2,
1433.593800,1.81000000E+2,
1435.546900,1.82000000E+2,
1437.5000,1.90000000E+2,
1439.453100,1.88000000E+2,
1441.406300,1.84000000E+2,
1443.359400,2.07000000E+2,
1445.312500,1.72000000E+2,
1447.265600,1.97000000E+2,
1449.218800,2.02000000E+2,
1451.171900,2.03000000E+2,
1453.125000,1.87000000E+2,
1455.078100,1.81000000E+2,
1457.031300,1.80000000E+2,
1458.984400,2.14000000E+2,
1460.937500,1.99000000E+2,
1462.890600,2.30000000E+2,
1464.843800,1.84000000E+2,
1466.796900,1.73000000E+2,
1468.75000,1.68000000E+2,
1470.703100,2.01000000E+2,
1472.656300,1.86000000E+2,
1474.609400,1.99000000E+2,
1476.562500,1.74000000E+2,
1478.515600,1.91000000E+2,
1480.468800,1.68000000E+2,
1482.421900,1.86000000E+2,
1484.375000,1.96000000E+2,
1486.328100,1.98000000E+2,
1488.281300,1.96000000E+2,
1490.234400,1.64000000E+2,
1492.187500,1.91000000E+2,
1494.140600,1.88000000E+2,
1496.093800,1.90000000E+2,
1498.046900,1.75000000E+2,
1500.00,2.04000000E+2,
1501.953100,2.09000000E+2,
1503.906300,1.90000000E+2,
1505.859400,1.72000000E+2,
1507.812500,1.79000000E+2,
1509.765600,1.86000000E+2,
1511.718800,1.84000000E+2,
1513.671900,1.97000000E+2,
1515.625000,1.95000000E+2,
1517.578100,1.94000000E+2,
1519.531300,1.61000000E+2,
1521.484400,1.87000000E+2,
1523.437500,1.80000000E+2,
1525.390600,1.98000000E+2,
1527.343800,1.88000000E+2,
1529.296900,1.70000000E+2,
1531.25000,1.71000000E+2,
1533.203100,1.67000000E+2,
1535.156300,1.84000000E+2,
1537.109400,1.95000000E+2,
1539.062500,1.84000000E+2,
1541.015600,1.91000000E+2,
1542.968800,1.90000000E+2,
1544.921900,1.70000000E+2,
1546.875000,2.02000000E+2,
1548.828100,2.08000000E+2,
1550.781300,1.94000000E+2,
1552.734400,1.71000000E+2,
1554.687500,1.84000000E+2,
1556.640600,1.93000000E+2,
1558.593800,1.97000000E+2,
1560.546900,1.85000000E+2,
1562.5000,1.91000000E+2,
1564.453100,1.56000000E+2,
1566.406300,1.88000000E+2,
1568.359400,2.04000000E+2,
1570.312500,1.67000000E+2,
1572.265600,1.78000000E+2,
1574.218800,1.86000000E+2,
1576.171900,1.81000000E+2,
1578.125000,1.73000000E+2,
1580.078100,1.80000000E+2,
1582.031300,1.67000000E+2,
1583.984400,1.75000000E+2,
1585.937500,1.94000000E+2,
1587.890600,1.84000000E+2,
1589.843800,1.92000000E+2,
1591.796900,1.61000000E+2,
1593.75000,1.80000000E+2,
1595.703100,1.56000000E+2,
1597.656300,1.71000000E+2,
1599.609400,1.81000000E+2,
1601.562500,1.80000000E+2,
1603.515600,1.71000000E+2,
1605.468800,1.77000000E+2,
1607.421900,2.11000000E+2,
1609.375000,2.00000000E+2,
1611.328100,1.62000000E+2,
1613.281300,1.77000000E+2,
1615.234400,1.57000000E+2,
1617.187500,1.69000000E+2,
1619.140600,1.68000000E+2,
1621.093800,1.88000000E+2,
1623.046900,1.72000000E+2,
1625.000,1.67000000E+2,
1626.953100,1.77000000E+2,
1628.906300,1.79000000E+2,
1630.859400,1.76000000E+2,
1632.812500,1.81000000E+2,
1634.765600,1.78000000E+2,
1636.718800,1.93000000E+2,
1638.671900,1.86000000E+2,
1640.625000,1.62000000E+2,
1642.578100,1.63000000E+2,
1644.531300,1.67000000E+2,
1646.484400,1.87000000E+2,
1648.437500,1.62000000E+2,
1650.390600,1.83000000E+2,
1652.343800,1.94000000E+2,
1654.296900,1.60000000E+2,
1656.25000,1.71000000E+2,
1658.203100,1.60000000E+2,
1660.156300,1.61000000E+2,
1662.109400,1.72000000E+2,
1664.062500,1.93000000E+2,
1666.015600,1.71000000E+2,
1667.968800,1.77000000E+2,
1669.921900,1.80000000E+2,
1671.875000,1.79000000E+2,
1673.828100,1.96000000E+2,
1675.781300,1.79000000E+2,
1677.734400,1.72000000E+2,
1679.687500,1.89000000E+2,
1681.640600,1.80000000E+2,
1683.593800,1.80000000E+2,
1685.546900,1.83000000E+2,
1687.5000,1.87000000E+2,
1689.453100,1.60000000E+2,
1691.406300,1.82000000E+2,
1693.359400,1.87000000E+2,
1695.312500,1.79000000E+2,
1697.265600,1.62000000E+2,
1699.218800,1.79000000E+2,
1701.171900,1.72000000E+2,
1703.125000,1.71000000E+2,
1705.078100,2.05000000E+2,
1707.031300,1.55000000E+2,
1708.984400,1.75000000E+2,
1710.937500,1.74000000E+2,
1712.890600,1.83000000E+2,
1714.843800,1.66000000E+2,
1716.796900,1.65000000E+2,
1718.75000,1.65000000E+2,
1720.703100,1.79000000E+2,
1722.656300,1.45000000E+2,
1724.609400,1.85000000E+2,
1726.562500,1.61000000E+2,
1728.515600,1.64000000E+2,
1730.468800,1.67000000E+2,
1732.421900,1.87000000E+2,
1734.375000,1.71000000E+2,
1736.328100,1.69000000E+2,
1738.281300,1.54000000E+2,
1740.234400,1.92000000E+2,
1742.187500,1.65000000E+2,
1744.140600,1.88000000E+2,
1746.093800,1.80000000E+2,
1748.046900,1.60000000E+2,
1750.00,1.65000000E+2,
1751.953100,1.98000000E+2,
1753.906300,1.86000000E+2,
1755.859400,1.56000000E+2,
1757.812500,1.70000000E+2,
1759.765600,1.75000000E+2,
1761.718800,1.58000000E+2,
1763.671900,1.72000000E+2,
1765.625000,1.81000000E+2,
1767.578100,1.69000000E+2,
1769.531300,1.61000000E+2,
1771.484400,1.62000000E+2,
1773.437500,1.80000000E+2,
1775.390600,1.70000000E+2,
1777.343800,1.62000000E+2,
1779.296900,1.94000000E+2,
1781.25000,1.49000000E+2,
1783.203100,1.59000000E+2,
1785.156300,1.82000000E+2,
1787.109400,1.80000000E+2,
1789.062500,1.68000000E+2,
1791.015600,1.75000000E+2,
1792.968800,1.59000000E+2,
1794.921900,1.64000000E+2,
1796.875000,1.56000000E+2,
1798.828100,1.63000000E+2,
1800.781300,1.48000000E+2,
1802.734400,1.94000000E+2,
1804.687500,1.67000000E+2,
1806.640600,1.64000000E+2,
1808.593800,1.72000000E+2,
1810.546900,1.72000000E+2,
1812.5000,1.59000000E+2,
1814.453100,1.74000000E+2,
1816.406300,1.87000000E+2,
1818.359400,2.07000000E+2,
1820.312500,1.67000000E+2,
1822.265600,1.66000000E+2,
1824.218800,1.78000000E+2,
1826.171900,1.76000000E+2,
1828.125000,1.77000000E+2,
1830.078100,1.55000000E+2,
1832.031300,1.60000000E+2,
1833.984400,1.56000000E+2,
1835.937500,1.58000000E+2,
1837.890600,1.81000000E+2,
1839.843800,1.68000000E+2,
1841.796900,1.75000000E+2,
1843.75000,1.92000000E+2,
1845.703100,1.70000000E+2,
1847.656300,1.73000000E+2,
1849.609400,1.64000000E+2,
1851.562500,1.85000000E+2,
1853.515600,1.53000000E+2,
1855.468800,1.83000000E+2,
1857.421900,1.59000000E+2,
1859.375000,1.71000000E+2,
1861.328100,1.84000000E+2,
1863.281300,1.81000000E+2,
1865.234400,1.67000000E+2,
1867.187500,1.73000000E+2,
1869.140600,1.65000000E+2,
1871.093800,1.81000000E+2,
1873.046900,1.68000000E+2,
1875.000,1.79000000E+2,
1876.953100,1.67000000E+2,
1878.906300,1.71000000E+2,
1880.859400,1.56000000E+2,
1882.812500,1.49000000E+2,
1884.765600,1.57000000E+2,
1886.718800,1.73000000E+2,
1888.671900,1.83000000E+2,
1890.625000,1.58000000E+2,
1892.578100,1.49000000E+2,
1894.531300,1.57000000E+2,
1896.484400,1.65000000E+2,
1898.437500,1.51000000E+2,
1900.390600,1.74000000E+2,
1902.343800,1.87000000E+2,
1904.296900,1.69000000E+2,
1906.25000,1.68000000E+2,
1908.203100,1.71000000E+2,
1910.156300,1.83000000E+2,
1912.109400,1.64000000E+2,
1914.062500,1.42000000E+2,
1916.015600,1.55000000E+2,
1917.968800,1.78000000E+2,
1919.921900,1.46000000E+2,
1921.875000,1.49000000E+2,
1923.828100,1.66000000E+2,
1925.781300,1.78000000E+2,
1927.734400,1.71000000E+2,
1929.687500,1.66000000E+2,
1931.640600,1.49000000E+2,
1933.593800,1.69000000E+2,
1935.546900,1.65000000E+2,
1937.5000,1.69000000E+2,
1939.453100,1.85000000E+2,
1941.406300,1.65000000E+2,
1943.359400,1.53000000E+2,
1945.312500,1.56000000E+2,
1947.265600,1.36000000E+2,
1949.218800,1.61000000E+2,
1951.171900,1.49000000E+2,
1953.125000,1.59000000E+2,
1955.078100,1.88000000E+2,
1957.031300,1.43000000E+2,
1958.984400,1.65000000E+2,
1960.937500,1.64000000E+2,
1962.890600,1.76000000E+2,
1964.843800,1.67000000E+2,
1966.796900,1.89000000E+2,
1968.75000,1.65000000E+2,
1970.703100,1.70000000E+2,
1972.656300,1.54000000E+2,
1974.609400,1.64000000E+2,
1976.562500,1.64000000E+2,
1978.515600,1.63000000E+2,
1980.468800,1.74000000E+2,
1982.421900,1.66000000E+2,
1984.375000,1.70000000E+2,
1986.328100,1.81000000E+2,
1988.281300,1.57000000E+2,
1990.234400,1.80000000E+2,
1992.187500,1.81000000E+2,
1994.140600,2.17000000E+2,
1996.093800,1.51000000E+2,
1998.046900,1.08000000E+2,
